tweet
Hackers Leverage Compromised Fortinet Devices to Distribute Ransomware  https://t.co/lKOAI4YDnr
S3 Ep116: Last straw for LastPass? Is crypto doomed? [Audio + Text]  https://t.co/wZaP5ieUvy
WhatsApp adds proxy support to help bypass Internet blocks  https://t.co/cuFg6ESKs2
It's time to focus on information warfare's hard questions  https://t.co/9HUdnIEYgS
Five Guys Discloses Data Breach Affecting Employee PII  https://t.co/Jw3jdylwSe
Tesla tackles CORS misconfigurations that left internal networks vulnerable  https://t.co/PKvZIBVAwm
Zoho urges fixing a critical SQL Injection flaw in ManageEngine  https://t.co/IZGVYuLGUA
Over 200 Million Twitter Users' Details Leaked on Hacker Forum  https://t.co/TyMireP4cw
WhatsApp Launches Proxy Tool to Fight Internet Censorship  https://t.co/8Jhad4JGn0
Blind Eagle Hackers Return with Refined Tools and Sophisticated Infection Chain  https://t.co/JXxDXGXa5B
SpyNote Android malware infections surge after source code leak  https://t.co/L5ZgVPkkYp
Hackers use CAPTCHA bypass to make 20K GitHub accounts in a month  https://t.co/CcoPcOH4HV
Irish Data Protection Commission fined Meta $414 Million  https://t.co/xdFkdru3Lv
Devs urged to rotate secrets after CircleCI suffers security breach  https://t.co/9VAuL61xgB
"Cryptocurrency hacks shot up in 2022, amounting to almost $4 billion in losses  https://t.co/aQcC4AhbOs"
Bluebottle Cybercrime Group Preys on Financial Sector in French-Speaking African Nations  https://t.co/cJCUk5dxT1
Twitter whistleblower Peiter 'Mudge' Zatko lands new gig at Rapid7  https://t.co/32CaJjYfjM
Bluebottle hackers used signed Windows driver in attacks on banks  https://t.co/qwiVLkRaOD
SpyNote Strikes Again: Android Spyware Targeting Financial Institutions  https://t.co/HykmHo3UG9
Mitigate the LastPass Attack Surface in Your Environment with this Free Tool  https://t.co/FcUj96w40p
French-speaking cybercriminals continue attacks on African banks  https://t.co/K2GW2s2qou
Cops Catch Serial Child Abuser After Tech Breakthrough  https://t.co/BS0ZuyZuI7
Meta to Appeal €390m GDPR Fine  https://t.co/H25tlHEnWp
CircleCI Urges Customers to Rotate Secrets Following Security Incident  https://t.co/akjCWrogAo
The Evolving Tactics of Vidar Stealer: From Phishing Emails to Social Media  https://t.co/T0By9MfeMl
Rail Tech Giant Wabtec Discloses Global Data Breach  https://t.co/zC0ULUJtvB
Slack's private GitHub code repositories stolen over holidays  https://t.co/sGeZJugMAQ
Fortinet and Zoho Urge Customers to Patch Enterprise Software Vulnerabilities  https://t.co/xaN3DA5RTb
CircleCI warns of security breach — rotate your secrets!  https://t.co/3rK7jRFv5w
Irish Regulators Fine Facebook $414 Million for Forcing Users to Accept Targeted Ads  https://t.co/vYiyyU9lsR
 https://t.co/QZwy0E3pUZ Meta fined for forcing users to agree to personalised adverts  https://t.co/OVe1RvnXVg
Chinese researchers claim success in breaking encryption with quantum computers  https://t.co/w7sqhjRPRA
Data of 235 million Twitter users leaked online  https://t.co/BcRvIViKST
Update VPN Plus Server now! Synology patches vulnerability with a CVSS of 10  https://t.co/pBkjXXetUL
Ex-GE engineer gets two years in prison after stealing turbine tech for China  https://t.co/30wdxFfkwb
"Critical flaws found in Ferrari, Mercedes, BMW, Porsche, and other carmakers  https://t.co/D7pPNoHnPe"
"New SHC-compiled Linux malware installs cryptominers, DDoS bots  https://t.co/pamoiPZP9a"
Rackspace confirms Play ransomware was behind recent cyberattack  https://t.co/65vQVeNsDD
"Mud, sweat and data: The hard work of democratizing data at scale  https://t.co/ap14bvPJgN"
Hundreds of WordPress sites infected by recently discovered backdoor  https://t.co/T0gZHTz4BR
Database of the  https://t.co/doMf0OViMM platform left open online  https://t.co/7tgZ5dOd35
200 million Twitter users’ email addresses allegedly leaked online  https://t.co/3GjPiEOXyQ
The Guardian ransomware attack hits week two as staff told to work from home  https://t.co/gxdvkNTNVl
Zoho urges admins to patch critical ManageEngine bug immediately  https://t.co/N8F9axm1Lc
Cops Hacked Thousands of Phones. Was It Legal?  https://t.co/UPwfLdNwGG
Microsoft: Windows Server 2012 reaches end of support in October  https://t.co/hlGt2mZk3g
Serious Security: Vital cybersecurity lessons from the holiday season  https://t.co/wjjZErjWMA
Car companies massively exposed to web vulnerabilities  https://t.co/I7LvwtJ6RX
European regulators fine Meta over $400 million for targeted ad program  https://t.co/whEpQFPw8U
Meta to fight €390 million fine for breaching EU data privacy laws  https://t.co/iPhmfzddWq
Tell us what you think: The Daily Swig reader survey 2023  https://t.co/A4BdjZhiRW
New Phishing Campaign Impersonates Flipper Zero to Target Cyber Professionals  https://t.co/Nzei4p66ry
New shc Linux Malware used to deploy CoinMiner  https://t.co/4ZWW8dyI5e
"NHS is Most Scammed UK Government ""Brand""  https://t.co/QYrTrjWRbg"
US. rail and locomotive company Wabtec hit with Lockbit ransomware  https://t.co/VhVRbHTF8Z
New shc-based Linux Malware Targeting Systems with Cryptocurrency Miner  https://t.co/4R6koglyXU
Synology Releases Patch for Critical RCE Vulnerability Affecting VPN Plus Servers  https://t.co/eFcbsX8xZj
"LockBit: Sorry about the SickKids ransomware, not sorry about the rest  https://t.co/Ei9Kmbo1p8"
Key Bitcoin developer calls on FBI to recover $3.6M in digital coin  https://t.co/a9YQjnDBb3
Windows 7 and Windows 8 will stop getting critical security updates in one week  https://t.co/yZjuQfjWNu
"Okta breached last month, no customers compromised  https://t.co/Ok0N3WcGQk"
LastPass updates security notice with information about a recent incident  https://t.co/VIMGuq6YD1
Why does technology no longer excite us? Lock and Code S04E01  https://t.co/lZJ380yuVC
A week in security (December 19 - 25)  https://t.co/zUtE6kiTV3
Ongoing Flipper Zero phishing attacks target infosec community  https://t.co/RgsAeFkxRe
Synology fixes multiple critical vulnerabilities in its routers  https://t.co/F01ycJF38m
"Over 60,000 Exchange servers vulnerable to ProxyNotShell attacks  https://t.co/OgzxvBLZNC"
'Multiple security breaches' shut down Canadian trucker protest repeat  https://t.co/Namjf95qwK
Rail giant Wabtec discloses data breach after Lockbit ransomware attack  https://t.co/aAcRfdXvUA
Poland warns of attacks by Russia-linked Ghostwriter hacking group  https://t.co/UDY0Bx5cbF
BitRAT malware campaign uses stolen bank data for phishing  https://t.co/MQQ6s7sdCg
Hacking the metaverse: Why Meta wants you to find the flaws in its newest headsets  https://t.co/K8B7zW5eQF
Airbus: aerospace giant should beware geeks bearing gifts  https://t.co/Oqv0laVuP8
Can these researchers help defend satellite systems targeted by hackers?  https://t.co/8z87nVj7dM
